Rating,Reviews,Timestamp,Delivery/Dining
5,"This rare find serves a combination of good coffee, selective baked goods and tops this with a courteous staff and excellent service!
We tried the South Indian Frappe, Banana Bread, their signature Paparoti, Croissant and Latte’s - everything was delicious and would definitely recommend going here often!",10 months ago,DELIVERY
5,"My new favourite place for coffeee❤️❤️
The cappuccino was so good and great presentation and even the banana chips along with it was so good.
The staff is so kind and they recommend the best of coffee.
The double chocolate chip cookie is so wholesome and worth the price.. best cookie indeed!
Now I know where to go if I’m craving for some coffee..
Thank you for giving us such a great experience.",10 months ago,DINING
5,"Absolutely the best coffee place ...!
I had the south Indian blend cold coffee which was tasting so fresh and mind-blowing",10 months ago,DINING
5,"This is a really cute place which serves good coffee and paparoti. I have tried the cappuccino, south indian filter coffee and hazelnut frappe and all of them are very delivered. Their staff is also very friendly and warm. A must visit place!",10 months ago,DINING
5,"This rare find serves a combination of good coffee, selective baked goods and tops this with a courteous staff and excellent service!
We tried the South Indian Frappe, Banana Bread, their signature Paparoti, Croissant and Latte’s - everything was delicious and would definitely recommend going here often!",10 months ago,DINING
5,"My new favourite place for coffeee❤️❤️
The cappuccino was so good and great presentation and even the banana chips along with it was so good.
The staff is so kind and they recommend the best of coffee.
The double chocolate chip cookie is so wholesome and worth the price.. best cookie indeed!
Now I know where to go if I’m craving for some coffee..
Thank you for giving us such a great experience.",10 months ago,DINING
5,"Absolutely the best coffee place ...!
I had the south Indian blend cold coffee which was tasting so fresh and mind-blowing",10 months ago,DINING
5,"This is a really cute place which serves good coffee and paparoti. I have tried the cappuccino, south indian filter coffee and hazelnut frappe and all of them are very delivered. Their staff is also very friendly and warm. A must visit place!",10 months ago,DINING
5,"This rare find serves a combination of good coffee, selective baked goods and tops this with a courteous staff and excellent service!
We tried the South Indian Frappe, Banana Bread, their signature Paparoti, Croissant and Latte’s - everything was delicious and would definitely recommend going here often!",10 months ago,DINING
5,"My new favourite place for coffeee❤️❤️
The cappuccino was so good and great presentation and even the banana chips along with it was so good.
The staff is so kind and they recommend the best of coffee.
The double chocolate chip cookie is so wholesome and worth the price.. best cookie indeed!
Now I know where to go if I’m craving for some coffee..
Thank you for giving us such a great experience.",11 months ago,DINING
5,"Absolutely the best coffee place ...!
I had the south Indian blend cold coffee which was tasting so fresh and mind-blowing",11 months ago,DINING
5,"This is a really cute place which serves good coffee and paparoti. I have tried the cappuccino, south indian filter coffee and hazelnut frappe and all of them are very delivered. Their staff is also very friendly and warm. A must visit place!",11 months ago,DINING
5,"This rare find serves a combination of good coffee, selective baked goods and tops this with a courteous staff and excellent service!
We tried the South Indian Frappe, Banana Bread, their signature Paparoti, Croissant and Latte’s - everything was delicious and would definitely recommend going here often!",11 months ago,DINING
5,"My new favourite place for coffeee❤️❤️
The cappuccino was so good and great presentation and even the banana chips along with it was so good.
The staff is so kind and they recommend the best of coffee.
The double chocolate chip cookie is so wholesome and worth the price.. best cookie indeed!
Now I know where to go if I’m craving for some coffee..
Thank you for giving us such a great experience.",11 months ago,DINING
5,"Absolutely the best coffee place ...!
I had the south Indian blend cold coffee which was tasting so fresh and mind-blowing",11 months ago,DINING
5,"This is a really cute place which serves good coffee and paparoti. I have tried the cappuccino, south indian filter coffee and hazelnut frappe and all of them are very delivered. Their staff is also very friendly and warm. A must visit place!",11 months ago,DINING
5,"This rare find serves a combination of good coffee, selective baked goods and tops this with a courteous staff and excellent service!
We tried the South Indian Frappe, Banana Bread, their signature Paparoti, Croissant and Latte’s - everything was delicious and would definitely recommend going here often!",11 months ago,DINING
5,"My new favourite place for coffeee❤️❤️
The cappuccino was so good and great presentation and even the banana chips along with it was so good.
The staff is so kind and they recommend the best of coffee.
The double chocolate chip cookie is so wholesome and worth the price.. best cookie indeed!
Now I know where to go if I’m craving for some coffee..
Thank you for giving us such a great experience.",11 months ago,DINING
5,"Absolutely the best coffee place ...!
I had the south Indian blend cold coffee which was tasting so fresh and mind-blowing",11 months ago,DINING
5,"This is a really cute place which serves good coffee and paparoti. I have tried the cappuccino, south indian filter coffee and hazelnut frappe and all of them are very delivered. Their staff is also very friendly and warm. A must visit place!",11 months ago,DINING
5,"This rare find serves a combination of good coffee, selective baked goods and tops this with a courteous staff and excellent service!
We tried the South Indian Frappe, Banana Bread, their signature Paparoti, Croissant and Latte’s - everything was delicious and would definitely recommend going here often!",11 months ago,DINING
5,"My new favourite place for coffeee❤️❤️
The cappuccino was so good and great presentation and even the banana chips along with it was so good.
The staff is so kind and they recommend the best of coffee.
The double chocolate chip cookie is so wholesome and worth the price.. best cookie indeed!
Now I know where to go if I’m craving for some coffee..
Thank you for giving us such a great experience.",11 months ago,DINING
5,"Absolutely the best coffee place ...!
I had the south Indian blend cold coffee which was tasting so fresh and mind-blowing",11 months ago,DINING
5,"This is a really cute place which serves good coffee and paparoti. I have tried the cappuccino, south indian filter coffee and hazelnut frappe and all of them are very delivered. Their staff is also very friendly and warm. A must visit place!",11 months ago,DINING
